iso3,ilostat_year,sector_code,isco_major,employment_value,sector_employment_share,country_name,income_level,isco_major_label,exposed_share,sub_only_share,both_share,aug_only_share,matched_weight,weight_norm,exposed_share_contribution,sub_only_share_contribution,both_share_contribution,aug_only_share_contribution
BOL,2024,MAN,2,5.216,0.0061279707323606426,Bolivia,Lower middle income,Professionals,0.38031432773785756,0.05994720457172643,0.24373379975704626,0.07663332340908487,0.9999999999999999,0.006127970732360643,0.002330555069475005,0.0003673547151023757,0.001493593591398229,0.0004696067629743998
BOL,2024,MAN,3,43.611,0.05123599148945168,Bolivia,Lower middle income,Technicians,0.4245405172596072,0.13206808834711833,0.24383870670050237,0.048633722211986516,0.9999999999999999,0.05123599148945169,0.02175175432924065,0.0067666394505811085,0.012493317901305846,0.0024917969773536985
BOL,2024,MAN,4,21.805,0.02561740832421852,Bolivia,Lower middle income,Clerical support,0.6793834661785442,0.379003777534752,0.27849144509468143,0.02188824354911072,0.9999999999999999,0.025617408324218525,0.017404043661818674,0.009709094525529023,0.007134229063792138,0.0005607200724975114
BOL,2024,MAN,5,18.221,0.02140677812774986,Bolivia,Lower middle income,Service and sales,0.2742820613041735,0.11418665051544846,0.14565352782981275,0.014441882958912255,0.9999999999999999,0.021406778127749864,0.005871495230760328,0.0024443682927351197,0.003117972753776842,0.00030915418424836636
BOL,2024,MAN,7,631.966,0.7424595766577887,Bolivia,Lower middle income,Craft and trades,0.23955952374790293,0.1147335805261639,0.1067964337943394,0.01802950942739965,0.9999999999999999,0.7424595766577888,0.17786326258620952,0.08518504562588798,0.0792920350235068,0.013386181936814756
BOL,2024,MAN,8,68.601,0.08059526844529763,Bolivia,Lower middle income,Plant and machine operators,0.3351856740092488,0.1918290817514471,0.13375051356369672,0.00960607869410496,0.9999999999999999,0.08059526844529764,0.027014379375793433,0.015460516339372827,0.01077965854536256,0.0007742044910580434
BOL,2024,MAN,9,52.292,0.06143478633753887,Bolivia,Lower middle income,Elementary occupations,0.25797763196562895,0.14273529805410706,0.10461629860975638,0.01062603530176552,0.9999999999999999,0.06143478633753888,0.015848800699672653,0.008768912538778996,0.006427079952514549,0.0006528082083791101
BOL,2024,MEL,1,4.41,0.03631542540926908,Bolivia,Lower middle income,Managers,0.43260593246571694,0.09120646262045713,0.27225338891384665,0.06914608093141318,1.0,0.03631542540926908,0.015710268472066042,0.0033122014901365,0.009886997637521525,0.0025110693444080185
BOL,2024,MEL,2,4.726,0.03891761915741625,Bolivia,Lower middle income,Professionals,0.38031432773785756,0.05994720457172643,0.24373379975704626,0.07663332340908487,1.0,0.03891761915741625,0.014800928167010726,0.0023330024770741712,0.00948553919473468,0.002982386495201876
BOL,2024,MEL,3,14.956,0.12315952435850983,Bolivia,Lower middle income,Technicians,0.4245405172596072,0.13206808834711833,0.24383870670050237,0.048633722211986516,1.0,0.12315952435850983,0.05228620817660895,0.01626544294376875,0.030031059137428054,0.005989706095412154
BOL,2024,MEL,4,6.689,0.05508251259922922,Bolivia,Lower middle income,Clerical support,0.6793834661785442,0.379003777534752,0.27849144509468143,0.02188824354911072,1.0,0.05508251259922922,0.03742214833548768,0.020876480351213447,0.015340008533205343,0.001205659451068889
BOL,2024,MEL,5,0.698,0.005747883658882044,Bolivia,Lower middle income,Service and sales,0.2742820613041735,0.11418665051544846,0.14565352782981275,0.014441882958912255,1.0,0.005747883658882044,0.0015765413780947418,0.0006563315825602211,0.0008371995324715017,8.301026306301882e-05
BOL,2024,MEL,7,25.269,0.20808491715800914,Bolivia,Lower middle income,Craft and trades,0.23955952374790293,0.1147335805261639,0.1067964337943394,0.01802950942739965,1.0,0.20808491715800914,0.049848723653494506,0.023874327599028588,0.022222727078865922,0.003751668975600001
BOL,2024,MEL,8,59.033,0.48612437827332916,Bolivia,Lower middle income,Plant and machine operators,0.3351856740092488,0.1918290817514471,0.13375051356369672,0.00960607869410496,1.0,0.48612437827332916,0.16294192738387286,0.09325279310116585,0.06501938524989055,0.004669749032816447
BOL,2024,MEL,9,5.655,0.04656773938535525,Bolivia,Lower middle income,Elementary occupations,0.25797763196562895,0.14273529805410706,0.10461629860975638,0.01062603530176552,1.0,0.04656773938535525,0.012013435132626501,0.006646860160874663,0.004871744529119638,0.0004948304426322014
BOL,2024,MKT,1,51.606,0.018926479907989856,Bolivia,Lower middle income,Managers,0.43260593246571694,0.09120646262045713,0.27225338891384665,0.06914608093141318,0.9999999999999999,0.01892647990798986,0.00818770748888961,0.0017262172822649102,0.0051527982951600675,0.0013086919114646323
BOL,2024,MKT,2,98.298,0.03605075227678152,Bolivia,Lower middle income,Professionals,0.38031432773785756,0.05994720457172643,0.24373379975704626,0.07663332340908487,0.9999999999999999,0.03605075227678153,0.013710617616588204,0.0021611418217008546,0.008786786836519948,0.002762688958367401
BOL,2024,MKT,3,160.155,0.0587367823443808,Bolivia,Lower middle income,Technicians,0.4245405172596072,0.13206808834711833,0.24383870670050237,0.048633722211986516,0.9999999999999999,0.05873678234438081,0.02493614395864839,0.007757254559883145,0.014322301042602717,0.00285658835616253
BOL,2024,MKT,4,115.957,0.04252718348042436,Bolivia,Lower middle income,Clerical support,0.6793834661785442,0.379003777534752,0.27849144509468143,0.02188824354911072,0.9999999999999999,0.04252718348042437,0.028892265319741633,0.01611796318699434,0.011843456783270047,0.0009308453494772468
BOL,2024,MKT,5,1420.162,0.5208438468218946,Bolivia,Lower middle income,Service and sales,0.2742820613041735,0.11418665051544846,0.14565352782981275,0.014441882958912255,0.9999999999999999,0.5208438468218947,0.14285812392390446,0.05947341431017346,0.07586274373805957,0.007521965875671425
BOL,2024,MKT,7,191.795,0.07034073971927517,Bolivia,Lower middle income,Craft and trades,0.23955952374790293,0.1147335805261639,0.1067964337943394,0.01802950942739965,0.9999999999999999,0.07034073971927518,0.016850794107224763,0.008070444924851395,0.007512140152474431,0.0012682090298989368
BOL,2024,MKT,8,431.787,0.15835770995681153,Bolivia,Lower middle income,Plant and machine operators,0.3351856740092488,0.1918290817514471,0.13375051356369672,0.00960607869410496,0.9999999999999999,0.15835770995681156,0.05307923574643501,0.030377614089277156,0.021180425033494474,0.0015211966236633803
BOL,2024,MKT,9,256.896,0.09421650549244201,Bolivia,Lower middle income,Elementary occupations,0.25797763196562895,0.14273529805410706,0.10461629860975638,0.01062603530176552,0.9999999999999999,0.09421650549244202,0.02430575097901687,0.013448020993080127,0.009856582072565068,0.0010011479133716738
BOL,2024,PUB,1,29.136,0.02814205090411747,Bolivia,Lower middle income,Managers,0.43260593246571694,0.09120646262045713,0.27225338891384665,0.06914608093141318,0.9949271673754658,0.028285538707676295,0.012236491847929434,0.0025798239288411713,0.0077008337704186575,0.0019558341486696053
BOL,2024,PUB,2,368.685,0.35610763445855814,Bolivia,Lower middle income,Professionals,0.38031432773785756,0.05994720457172643,0.24373379975704626,0.07663332340908487,0.9949271673754658,0.3579233195510583,0.1361233666567631,0.0214565024581187,0.08723801069583494,0.02742885350280948
BOL,2024,PUB,3,177.381,0.17132980269849193,Bolivia,Lower middle income,Technicians,0.4245405172596072,0.13206808834711833,0.24383870670050237,0.048633722211986516,0.9949271673754658,0.17220336152891025,0.07310730417732669,0.022742568764070877,0.04198984496468852,0.008374890448567306
BOL,2024,PUB,4,68.843,0.06649448141104335,Bolivia,Lower middle income,Clerical support,0.6793834661785442,0.379003777534752,0.27849144509468143,0.02188824354911072,0.9949271673754658,0.06683351665474187,0.04540558620179999,0.02533015527807893,0.018612562633938522,0.0014628682897825376
BOL,2024,PUB,5,163.297,0.15772626601076573,Bolivia,Lower middle income,Service and sales,0.2742820613041735,0.11418665051544846,0.14565352782981275,0.014441882958912255,0.9949271673754658,0.15853046452318148,0.04348206258892636,0.018102062748560226,0.023090521426300355,0.0022894784140657784
BOL,2024,PUB,7,25.584,0.024711224270007597,Bolivia,Lower middle income,Craft and trades,0.23955952374790293,0.1147335805261639,0.1067964337943394,0.01802950942739965,0.9949271673754658,0.024837219326509827,0.005949992433080905,0.0028496631036441095,0.0026525264494390937,0.0004478028799977017
BOL,2024,PUB,8,10.674,0.01030986584811058,Bolivia,Lower middle income,Plant and machine operators,0.3351856740092488,0.1918290817514471,0.13375051356369672,0.00960607869410496,0.9949271673754658,0.010362432734958016,0.003473339000642406,0.001987815956258133,0.001385980700069897,9.954234431437598e-05
BOL,2024,PUB,9,186.467,0.18010584177437097,Bolivia,Lower middle income,Elementary occupations,0.25797763196562895,0.14273529805410706,0.10461629860975638,0.01062603530176552,0.9949271673754658,0.1810241469729639,0.046700180764683207,0.025838535573176485,0.01893807621530002,0.0019235689762067043
BRA,2025,AGR,1,73.186,0.009882601403813902,Brazil,Upper middle income,Managers,0.5742516784656481,0.1365701885345017,0.36485746265240304,0.07282402727874342,1.0,0.009882601403813902,0.005675100443747103,0.0013496687369301957,0.0036057408726006164,0.0007196908342162916
BRA,2025,AGR,2,33.339,0.004501899928972094,Brazil,Upper middle income,Professionals,0.4897049651235147,0.08945479440423161,0.33043925410023345,0.0698109166190497,1.0,0.004501899928972094,0.0022046027477068326,0.0004027165325746236,0.0014876044545634327,0.0003142817605687766
BRA,2025,AGR,3,40.229,0.005432284478917135,Brazil,Upper middle income,Technicians,0.5779398074195816,0.20029701028766214,0.33836134366552756,0.03928145346639205,1.0,0.005432284478917135,0.0031395334455937515,0.0010880703401591728,0.001838075075459792,0.00021338802997478723
BRA,2025,AGR,4,65.22,0.008806920224588618,Brazil,Upper middle income,Clerical support,0.8221794563630347,0.5387294603526317,0.2696429052578713,0.013807090752531647,1.0,0.008806920224588618,0.007240868882484885,0.004744547379961304,0.0023747235557323794,0.00012159794679120145
BRA,2025,AGR,5,72.968,0.009853163982640025,Brazil,Upper middle income,Service and sales,0.4454956614647038,0.19191941280451147,0.22900054947148873,0.024575699188703608,1.0,0.009853163982640025,0.004389541805966414,0.0018910134458148351,0.002256379966057248,0.00024214839409433006
BRA,2025,AGR,6,4231.888,0.5714489422783484,Brazil,Upper middle income,Skilled agriculture,0.5088317208849868,0.15962609182576565,0.31103650386864984,0.03816912519057137,1.0,0.5714489422783484,0.29077134869739757,0.09121816133386029,0.17774148114569538,0.021811706217841873
BRA,2025,AGR,7,114.269,0.015430204954669072,Brazil,Upper middle income,Craft and trades,0.4990860256641161,0.27038258402785853,0.2135302574897756,0.01517318414648194,1.0,0.015430204954669072,0.00770099966600854,0.004172058687722889,0.0032948156370904984,0.00023412534119515187
BRA,2025,AGR,8,507.223,0.0684923719269628,Brazil,Upper middle income,Plant and machine operators,0.6321887817770085,0.4051361244112206,0.21493114150068848,0.012121515865099505,1.0,0.0684923719269628,0.04330010916952439,0.02774873411422159,0.014721143682351823,0.0008302313729509755
BRA,2025,AGR,9,2267.218,0.306151610821088,Brazil,Upper middle income,Elementary occupations,0.5347490769626874,0.3379808232081549,0.1844868757271401,0.012281378027392277,1.0,0.306151610821088,0.16371429129721668,0.103473373451814,0.05648095417921382,0.0037599636661888617
BRA,2025,CON,1,104.274,0.014024608228512586,Brazil,Upper middle income,Managers,0.5742516784656481,0.1365701885345017,0.36485746265240304,0.07282402727874342,0.9999999999999999,0.014024608228512588,0.008053654815046492,0.001915343389890488,0.005116982972949116,0.0010213284522068902
BRA,2025,CON,2,227.171,0.030553966241627182,Brazil,Upper middle income,Professionals,0.4897049651235147,0.08945479440423161,0.33043925410023345,0.0698109166190497,0.9999999999999999,0.030553966241627185,0.014962428972741085,0.002733198768378593,0.010096229814687,0.002133000389675495
BRA,2025,CON,3,357.857,0.048130926470940305,Brazil,Upper middle income,Technicians,0.5779398074195816,0.20029701028766214,0.33836134366552756,0.03928145346639205,0.9999999999999999,0.04813092647094031,0.027816778375541286,0.009640480674504641,0.016285644952574074,0.0018906527484625793
BRA,2025,CON,4,158.459,0.021312363535319217,Brazil,Upper middle income,Clerical support,0.8221794563630347,0.5387294603526317,0.2696429052578713,0.013807090752531647,0.9999999999999999,0.02131236353531922,0.01752258746528012,0.01148159810622163,0.005746727621575392,0.0002942617374830987
BRA,2025,CON,5,63.047,0.00847967350425833,Brazil,Upper middle income,Service and sales,0.4454956614647038,0.19191941280451147,0.22900054947148873,0.024575699188703608,0.9999999999999999,0.008479673504258331,0.0037776577567842883,0.001627413959711233,0.0019418498918139823,0.00020839390525907294
BRA,2025,CON,6,3.986,0.0005361076433133013,Brazil,Upper middle income,Skilled agriculture,0.5088317208849868,0.15962609182576565,0.31103650386864984,0.03816912519057137,0.9999999999999999,0.0005361076433133014,0.0002727885747267018,8.557676790002386e-05,0.0001667490470734304,2.046275975324758e-05
BRA,2025,CON,7,4524.343,0.6085135131136555,Brazil,Upper middle income,Craft and trades,0.4990860256641161,0.27038258402785853,0.2135302574897756,0.01517318414648194,0.9999999999999999,0.6085135131136556,0.3037005908228034,0.16453145609154038,0.12993604714116683,0.00923308759009615
BRA,2025,CON,8,290.786,0.0391100344125694,Brazil,Upper middle income,Plant and machine operators,0.6321887817770085,0.4051361244112206,0.21493114150068848,0.012121515865099505,0.9999999999999999,0.039110034412569404,0.024724925010539134,0.015844887767497838,0.008405964340424751,0.00047407290261654766
BRA,2025,CON,9,1705.151,0.22933880684980404,Brazil,Upper middle income,Elementary occupations,0.5347490769626874,0.3379808232081549,0.1844868757271401,0.012281378027392277,0.9999999999999999,0.22933880684980407,0.12263871527465676,0.07751211873267282,0.04230999995871039,0.002816596583273545
BRA,2025,MAN,1,558.84,0.04708898338218284,Brazil,Upper middle income,Managers,0.5742516784656481,0.1365701885345017,0.36485746265240304,0.07282402727874342,1.0,0.04708898338218284,0.027040927744459507,0.0064309513384027284,0.017180766995704404,0.0034292094103523787
BRA,2025,MAN,2,607.442,0.051184285741249565,Brazil,Upper middle income,Professionals,0.4897049651235147,0.08945479440423161,0.33043925410023345,0.0698109166190497,1.0,0.051184285741249565,0.02506519886379063,0.004578679757710923,0.01691329720199172,0.0035732219040879878
BRA,2025,MAN,3,1072.828,0.09039864695429899,Brazil,Upper middle income,Technicians,0.5779398074195816,0.20029701028766214,0.33836134366552756,0.03928145346639205,1.0,0.09039864695429899,0.0522449766117583,0.01810657871899596,0.030587407649002255,0.0035509902437600993
BRA,2025,MAN,4,906.889,0.07641629276802736,Brazil,Upper middle income,Clerical support,0.8221794563630347,0.5387294603526317,0.2696429052578713,0.013807090752531647,1.0,0.07641629276802736,0.06282790604529523,0.041167708165068095,0.02060511119100696,0.0010550866892201816
BRA,2025,MAN,5,525.028,0.04423991619637229,Brazil,Upper middle income,Service and sales,0.4454956614647038,0.19191941280451147,0.22900054947148873,0.024575699188703608,1.0,0.04423991619637229,0.019708690729045936,0.008490498738928567,0.010130965117541869,0.001087226872575502
BRA,2025,MAN,6,12.792,0.0010778796711489564,Brazil,Upper middle income,Skilled agriculture,0.5088317208849868,0.15962609182576565,0.31103650386864984,0.03816912519057137,1.0,0.0010778796711489564,0.0005484593679776672,0.00017205771936394939,0.0003352599245052614,4.1141724108456414e-05
BRA,2025,MAN,7,4254.096,0.3584586927389064,Brazil,Upper middle income,Craft and trades,0.4990860256641161,0.27038258402785853,0.2135302574897756,0.01517318414648194,1.0,0.3584586927389064,0.17890172432381535,0.09692098760999368,0.07654177695998704,0.0054389597538346155
BRA,2025,MAN,8,2771.383,0.23352231055877176,Brazil,Upper middle income,Plant and machine operators,0.6321887817770085,0.4051361244112206,0.21493114150068848,0.012121515865099505,1.0,0.23352231055877176,0.1476301850299022,0.09460832386333425,0.05019121677427509,0.0028306443922928456
