month,iwa_cleaned,share_of_messages
2025-07-01,4.A.1.a.1.I15,0.00182
2025-07-01,4.A.1.a.1.I16,0.00127
2025-07-01,4.A.1.a.1.I17,0.00404
2025-07-01,4.A.1.a.1.I18,0.00346
2025-07-01,4.A.1.a.1.I19,0.00587
2025-07-01,4.A.1.a.1.I20,0.00216
2025-07-01,4.A.1.a.1.I21,0.00024
2025-07-01,4.A.1.a.1.I23,0.00017
2025-07-01,4.A.1.a.2.I08,0.00050
2025-07-01,4.A.1.a.2.I10,0.00079
2025-07-01,4.A.1.b.1.I02,0.00163
2025-07-01,4.A.1.b.2.I09,0.00000
2025-07-01,4.A.1.b.3.I01,0.00080
2025-07-01,4.A.1.b.3.I02,0.00183
2025-07-01,4.A.1.b.3.I03,0.01324
2025-07-01,4.A.2.a.1.I01,0.00096
2025-07-01,4.A.2.a.1.I02,0.00271
2025-07-01,4.A.2.a.1.I03,0.00164
2025-07-01,4.A.2.a.1.I04,0.00269
2025-07-01,4.A.2.a.1.I06,0.00203
2025-07-01,4.A.2.a.1.I07,0.00732
2025-07-01,4.A.2.a.1.I08,0.00206
2025-07-01,4.A.2.a.1.I09,0.00012
2025-07-01,4.A.2.a.1.I10,0.00095
2025-07-01,4.A.2.a.2.I01,0.00261
2025-07-01,4.A.2.a.2.I03,0.00304
2025-07-01,4.A.2.a.2.I05,0.00000
2025-07-01,4.A.2.a.3.I01,0.00324
2025-07-01,4.A.2.a.4.I01,0.00068
2025-07-01,4.A.2.a.4.I02,0.00667
2025-07-01,4.A.2.a.4.I03,0.00004
2025-07-01,4.A.2.a.4.I04,0.00624
2025-07-01,4.A.2.a.4.I05,0.00091
2025-07-01,4.A.2.a.4.I06,0.00076
2025-07-01,4.A.2.a.4.I07,0.00185
2025-07-01,4.A.2.a.4.I08,0.00503
2025-07-01,4.A.2.a.4.I09,0.00013
2025-07-01,4.A.2.a.4.I10,0.00101
2025-07-01,4.A.2.a.4.I11,0.00540
2025-07-01,4.A.2.a.4.I12,0.00104
2025-07-01,4.A.2.b.1.I01,0.00480
2025-07-01,4.A.2.b.1.I02,0.00268
2025-07-01,4.A.2.b.1.I06,0.00078
2025-07-01,4.A.2.b.1.I07,0.13660
2025-07-01,4.A.2.b.1.I08,0.00134
2025-07-01,4.A.2.b.1.I10,0.00077
2025-07-01,4.A.2.b.1.I11,0.00184
2025-07-01,4.A.2.b.2.I01,0.00163
2025-07-01,4.A.2.b.2.I02,0.00690
2025-07-01,4.A.2.b.2.I03,0.00495
2025-07-01,4.A.2.b.2.I04,0.00044
2025-07-01,4.A.2.b.2.I06,0.00087
2025-07-01,4.A.2.b.2.I07,0.00202
2025-07-01,4.A.2.b.2.I09,0.00407
2025-07-01,4.A.2.b.2.I11,0.00140
2025-07-01,4.A.2.b.2.I12,0.05098
2025-07-01,4.A.2.b.2.I15,0.00530
2025-07-01,4.A.2.b.2.I18,0.03233
2025-07-01,4.A.2.b.2.I19,0.00066
2025-07-01,4.A.2.b.2.I21,0.00278
2025-07-01,4.A.2.b.2.I22,0.00936
2025-07-01,4.A.2.b.2.I23,0.00327
2025-07-01,4.A.2.b.2.I25,0.00368
2025-07-01,4.A.2.b.2.I26,0.00000
2025-07-01,4.A.2.b.2.I27,0.00214
2025-07-01,4.A.2.b.3.I01,0.00683
2025-07-01,4.A.2.b.4.I01,0.00285
2025-07-01,4.A.2.b.4.I03,0.00163
2025-07-01,4.A.2.b.5.I01,0.00120
2025-07-01,4.A.2.b.5.I02,0.00316
2025-07-01,4.A.2.b.5.I03,0.00290
2025-07-01,4.A.2.b.6.I01,0.00275
2025-07-01,4.A.2.b.6.I02,0.00676
2025-07-01,4.A.3.a.1.I01,0.00108
2025-07-01,4.A.3.a.1.I03,0.00014
2025-07-01,4.A.3.a.1.I08,0.00000
2025-07-01,4.A.3.a.1.I16,0.00000
2025-07-01,4.A.3.a.2.I03,0.00100
2025-07-01,4.A.3.a.2.I21,0.00023
2025-07-01,4.A.3.a.2.I46,0.00003
2025-07-01,4.A.3.b.1.I01,0.03887
2025-07-01,4.A.3.b.1.I02,0.00047
2025-07-01,4.A.3.b.1.I03,0.00819
2025-07-01,4.A.3.b.1.I04,0.03971
2025-07-01,4.A.3.b.1.I05,0.00277
2025-07-01,4.A.3.b.1.I06,0.00647
2025-07-01,4.A.3.b.6.I01,0.00496
2025-07-01,4.A.3.b.6.I03,0.00314
2025-07-01,4.A.3.b.6.I05,0.00099
2025-07-01,4.A.3.b.6.I06,0.00844
2025-07-01,4.A.3.b.6.I07,0.00389
2025-07-01,4.A.3.b.6.I08,0.00236
2025-07-01,4.A.3.b.6.I09,0.00312
2025-07-01,4.A.3.b.6.I10,0.00012
2025-07-01,4.A.3.b.6.I12,0.07751
2025-07-01,4.A.3.b.6.I13,0.01441
2025-07-01,4.A.3.b.6.I14,0.00449
2025-07-01,4.A.3.b.6.I15,0.00919
2025-07-01,4.A.3.b.6.I16,0.04387
2025-07-01,4.A.4.a.1.I01,0.02900
2025-07-01,4.A.4.a.1.I02,0.01778
2025-07-01,4.A.4.a.1.I03,0.01889
2025-07-01,4.A.4.a.1.I04,0.00680
2025-07-01,4.A.4.a.1.I05,0.00360
2025-07-01,4.A.4.a.2.I01,0.00021
2025-07-01,4.A.4.a.2.I02,0.00047
2025-07-01,4.A.4.a.2.I03,0.01834
2025-07-01,4.A.4.a.2.I04,0.00229
2025-07-01,4.A.4.a.2.I06,0.00138
2025-07-01,4.A.4.a.2.I08,0.00089
2025-07-01,4.A.4.a.2.I09,0.00637
2025-07-01,4.A.4.a.2.I11,0.00690
2025-07-01,4.A.4.a.2.I12,0.00144
2025-07-01,4.A.4.a.2.I13,0.00163
2025-07-01,4.A.4.a.3.I02,0.00592
2025-07-01,4.A.4.a.3.I03,0.01071
2025-07-01,4.A.4.a.4.I01,0.00279
2025-07-01,4.A.4.a.5.I01,0.00313
2025-07-01,4.A.4.a.5.I03,0.00029
2025-07-01,4.A.4.a.5.I04,0.00000
2025-07-01,4.A.4.a.5.I08,0.00283
2025-07-01,4.A.4.a.5.I10,0.00061
2025-07-01,4.A.4.a.6.I01,0.00043
2025-07-01,4.A.4.a.6.I02,0.00256
2025-07-01,4.A.4.a.6.I03,0.00664
2025-07-01,4.A.4.a.7.I01,0.00005
2025-07-01,4.A.4.a.7.I02,0.00159
2025-07-01,4.A.4.a.7.I03,0.00139
2025-07-01,4.A.4.a.8.I01,0.00047
2025-07-01,4.A.4.a.8.I02,0.00000
2025-07-01,4.A.4.a.8.I03,0.00147
2025-07-01,4.A.4.b.3.I01,0.00079
2025-07-01,4.A.4.b.3.I02,0.00382
2025-07-01,4.A.4.b.3.I04,0.00062
2025-07-01,4.A.4.b.3.I05,0.00053
2025-07-01,4.A.4.b.5.I01,0.00225
2025-07-01,4.A.4.b.5.I02,0.00148
2025-07-01,4.A.4.b.6.I01,0.00147
2025-07-01,4.A.4.b.6.I02,0.00480
2025-07-01,4.A.4.b.6.I04,0.00684
2025-07-01,4.A.4.b.6.I05,0.00840
2025-07-01,4.A.4.b.6.I06,0.00218
2025-07-01,4.A.4.b.6.I07,0.01509
2025-07-01,4.A.4.b.6.I08,0.00421
2025-07-01,4.A.4.b.6.I10,0.00291
2025-07-01,4.A.4.b.6.I11,0.00299
2025-07-01,4.A.4.c.1.I01,0.00912
2025-07-01,4.A.4.c.1.I03,0.00044
2025-07-01,4.A.4.c.1.I04,0.00073
2025-07-01,4.A.4.c.2.I01,0.00430
2025-07-01,4.A.4.c.3.I05,0.00152
2025-07-01,Other IWA,0.01637
2025-08-01,4.A.1.a.1.I01,0.00107
2025-08-01,4.A.1.a.1.I02,0.00227
2025-08-01,4.A.1.a.1.I03,0.00031
2025-08-01,4.A.1.a.1.I04,0.03643
2025-08-01,4.A.1.a.1.I05,0.00227
2025-08-01,4.A.1.a.1.I06,0.00013
2025-08-01,4.A.1.a.1.I07,0.01958
2025-08-01,4.A.1.a.1.I08,0.00053
2025-08-01,4.A.1.a.1.I09,0.00225
2025-08-01,4.A.1.a.1.I11,0.00033
2025-08-01,4.A.1.a.1.I12,0.00046
2025-08-01,4.A.1.a.1.I13,0.00014
2025-08-01,4.A.1.a.1.I14,0.00090
2025-08-01,4.A.1.a.1.I15,0.00134
2025-08-01,4.A.1.a.1.I16,0.00108
2025-08-01,4.A.1.a.1.I17,0.00388
2025-08-01,4.A.1.a.1.I18,0.00365
2025-08-01,4.A.1.a.1.I19,0.00421
2025-08-01,4.A.1.a.1.I20,0.00174
2025-08-01,4.A.1.a.1.I21,0.00019
2025-08-01,4.A.1.a.1.I23,0.00093
2025-08-01,4.A.1.a.2.I08,0.00021
2025-08-01,4.A.1.a.2.I10,0.00000
2025-08-01,4.A.1.b.1.I02,0.00178
2025-08-01,4.A.1.b.2.I09,0.00070
2025-08-01,4.A.1.b.3.I01,0.00147
2025-08-01,4.A.1.b.3.I02,0.00123
2025-08-01,4.A.1.b.3.I03,0.01254
2025-08-01,4.A.2.a.1.I01,0.00068
2025-08-01,4.A.2.a.1.I02,0.00350
2025-08-01,4.A.2.a.1.I03,0.00216
2025-08-01,4.A.2.a.1.I04,0.00206
2025-08-01,4.A.2.a.1.I06,0.00269
2025-08-01,4.A.2.a.1.I07,0.00842
2025-08-01,4.A.2.a.1.I08,0.00163
2025-08-01,4.A.2.a.1.I09,0.00005
2025-08-01,4.A.2.a.1.I10,0.00063
2025-08-01,4.A.2.a.2.I01,0.00102
2025-08-01,4.A.2.a.2.I03,0.00387
2025-08-01,4.A.2.a.2.I05,0.00039
2025-08-01,4.A.2.a.3.I01,0.00237
2025-08-01,4.A.2.a.4.I01,0.00047
2025-08-01,4.A.2.a.4.I02,0.00539
2025-08-01,4.A.2.a.4.I03,0.00099
2025-08-01,4.A.2.a.4.I04,0.00370
2025-08-01,4.A.2.a.4.I05,0.00068
2025-08-01,4.A.2.a.4.I06,0.00072
2025-08-01,4.A.2.a.4.I07,0.00117
2025-08-01,4.A.2.a.4.I08,0.00340
2025-08-01,4.A.2.a.4.I09,0.00070
2025-08-01,4.A.2.a.4.I10,0.00032
2025-08-01,4.A.2.a.4.I11,0.00492
2025-08-01,4.A.2.a.4.I12,0.00000
2025-08-01,4.A.2.b.1.I01,0.00331
2025-08-01,4.A.2.b.1.I02,0.00225
2025-08-01,4.A.2.b.1.I06,0.00000
2025-08-01,4.A.2.b.1.I07,0.13677
2025-08-01,4.A.2.b.1.I08,0.00121
2025-08-01,4.A.2.b.1.I10,0.00031
2025-08-01,4.A.2.b.1.I11,0.00193
2025-08-01,4.A.2.b.2.I01,0.00180
2025-08-01,4.A.2.b.2.I02,0.00692
2025-08-01,4.A.2.b.2.I03,0.00567
2025-08-01,4.A.2.b.2.I04,0.00131
2025-08-01,4.A.2.b.2.I06,0.00192
2025-08-01,4.A.2.b.2.I07,0.00132
2025-08-01,4.A.2.b.2.I09,0.00332
2025-08-01,4.A.2.b.2.I11,0.00093
2025-08-01,4.A.2.b.2.I12,0.05350
2025-08-01,4.A.2.b.2.I15,0.00881
2025-08-01,4.A.2.b.2.I18,0.04231
2025-08-01,4.A.2.b.2.I19,0.00024
2025-08-01,4.A.2.b.2.I21,0.00247
2025-08-01,4.A.2.b.2.I22,0.00649
2025-08-01,4.A.2.b.2.I23,0.00196
2025-08-01,4.A.2.b.2.I25,0.00337
2025-08-01,4.A.2.b.2.I26,0.00059
2025-08-01,4.A.2.b.2.I27,0.00157
2025-08-01,4.A.2.b.3.I01,0.00562
2025-08-01,4.A.2.b.4.I01,0.00251
2025-08-01,4.A.2.b.4.I03,0.00204
2025-08-01,4.A.2.b.5.I01,0.00210
2025-08-01,4.A.2.b.5.I02,0.00233
2025-08-01,4.A.2.b.5.I03,0.00293
2025-08-01,4.A.2.b.6.I01,0.00200
2025-08-01,4.A.2.b.6.I02,0.00651
2025-08-01,4.A.3.a.1.I01,0.00121
2025-08-01,4.A.3.a.1.I03,0.00074
2025-08-01,4.A.3.a.1.I08,0.00004
2025-08-01,4.A.3.a.1.I16,0.00028
2025-08-01,4.A.3.a.2.I03,0.00023
2025-08-01,4.A.3.a.2.I21,0.00000
2025-08-01,4.A.3.a.2.I46,0.00007
2025-08-01,4.A.3.b.1.I01,0.03325
2025-08-01,4.A.3.b.1.I02,0.00145
2025-08-01,4.A.3.b.1.I03,0.00699
2025-08-01,4.A.3.b.1.I04,0.03309
2025-08-01,4.A.3.b.1.I05,0.00286
2025-08-01,4.A.3.b.1.I06,0.00536
2025-08-01,4.A.3.b.6.I01,0.00627
2025-08-01,4.A.3.b.6.I03,0.00391
2025-08-01,4.A.3.b.6.I05,0.00091
2025-08-01,4.A.3.b.6.I06,0.00974
2025-08-01,4.A.3.b.6.I07,0.00446
2025-08-01,4.A.3.b.6.I08,0.00197
2025-08-01,4.A.3.b.6.I09,0.00316
2025-08-01,4.A.3.b.6.I10,0.00114
2025-08-01,4.A.3.b.6.I12,0.09404
2025-08-01,4.A.3.b.6.I13,0.01213
2025-08-01,4.A.3.b.6.I14,0.00608
2025-08-01,4.A.3.b.6.I15,0.00976
2025-08-01,4.A.3.b.6.I16,0.05157
2025-08-01,4.A.4.a.1.I01,0.02791
2025-08-01,4.A.4.a.1.I02,0.01803
2025-08-01,4.A.4.a.1.I03,0.01664
2025-08-01,4.A.4.a.1.I04,0.00575
2025-08-01,4.A.4.a.1.I05,0.00189
2025-08-01,4.A.4.a.2.I01,0.00028
2025-08-01,4.A.4.a.2.I02,0.00083
2025-08-01,4.A.4.a.2.I03,0.02034
2025-08-01,4.A.4.a.2.I04,0.00240
2025-08-01,4.A.4.a.2.I06,0.00106
2025-08-01,4.A.4.a.2.I08,0.00079
2025-08-01,4.A.4.a.2.I09,0.00571
2025-08-01,4.A.4.a.2.I11,0.00666
2025-08-01,4.A.4.a.2.I12,0.00044
2025-08-01,4.A.4.a.2.I13,0.00112
2025-08-01,4.A.4.a.3.I02,0.00453
2025-08-01,4.A.4.a.3.I03,0.00992
2025-08-01,4.A.4.a.4.I01,0.00311
2025-08-01,4.A.4.a.5.I01,0.00156
2025-08-01,4.A.4.a.5.I03,0.00087
2025-08-01,4.A.4.a.5.I04,0.00000
2025-08-01,4.A.4.a.5.I08,0.00345
2025-08-01,4.A.4.a.5.I10,0.00000
2025-08-01,4.A.4.a.6.I01,0.00050
2025-08-01,4.A.4.a.6.I02,0.00371
2025-08-01,4.A.4.a.6.I03,0.00546
2025-08-01,4.A.4.a.7.I01,0.00000
2025-08-01,4.A.4.a.7.I02,0.00148
2025-08-01,4.A.4.a.7.I03,0.00108
2025-08-01,4.A.4.a.8.I01,0.00039
2025-08-01,4.A.4.a.8.I02,0.00030
2025-08-01,4.A.4.a.8.I03,0.00111
2025-08-01,4.A.4.b.3.I01,0.00084
2025-08-01,4.A.4.b.3.I02,0.00399
2025-08-01,4.A.4.b.3.I04,0.00068
2025-08-01,4.A.4.b.3.I05,0.00029
2025-08-01,4.A.4.b.5.I01,0.00118
2025-08-01,4.A.4.b.5.I02,0.00201
2025-08-01,4.A.4.b.6.I01,0.00239
2025-08-01,4.A.4.b.6.I02,0.00606
2025-08-01,4.A.4.b.6.I04,0.00555
2025-08-01,4.A.4.b.6.I05,0.00927
2025-08-01,4.A.4.b.6.I06,0.00275
2025-08-01,4.A.4.b.6.I07,0.01439
2025-08-01,4.A.4.b.6.I08,0.00366
2025-08-01,4.A.4.b.6.I10,0.00262
2025-08-01,4.A.4.b.6.I11,0.00338
2025-08-01,4.A.4.c.1.I01,0.01026
2025-08-01,4.A.4.c.1.I03,0.00027
2025-08-01,4.A.4.c.1.I04,0.00150
2025-08-01,4.A.4.c.2.I01,0.00122
2025-08-01,4.A.4.c.3.I05,0.00208
2025-08-01,Other IWA,0.01773
2025-09-01,4.A.1.a.1.I01,0.00342
2025-09-01,4.A.1.a.1.I02,0.00203
2025-09-01,4.A.1.a.1.I03,0.00084
2025-09-01,4.A.1.a.1.I04,0.03940
2025-09-01,4.A.1.a.1.I05,0.00183
2025-09-01,4.A.1.a.1.I06,0.00072
2025-09-01,4.A.1.a.1.I07,0.01627
2025-09-01,4.A.1.a.1.I08,0.00000
2025-09-01,4.A.1.a.1.I09,0.00408
2025-09-01,4.A.1.a.1.I11,0.00030
2025-09-01,4.A.1.a.1.I12,0.00096
2025-09-01,4.A.1.a.1.I13,0.00014
2025-09-01,4.A.1.a.1.I14,0.00154
2025-09-01,4.A.1.a.1.I15,0.00131
2025-09-01,4.A.1.a.1.I16,0.00124
2025-09-01,4.A.1.a.1.I17,0.00258
2025-09-01,4.A.1.a.1.I18,0.00701
2025-09-01,4.A.1.a.1.I19,0.00458
2025-09-01,4.A.1.a.1.I20,0.00226
2025-09-01,4.A.1.a.1.I21,0.00007
2025-09-01,4.A.1.a.1.I23,0.00056
2025-09-01,4.A.1.a.2.I08,0.00063
2025-09-01,4.A.1.a.2.I10,0.00015
2025-09-01,4.A.1.b.1.I02,0.00145
2025-09-01,4.A.1.b.2.I09,0.00014
2025-09-01,4.A.1.b.3.I01,0.00108
2025-09-01,4.A.1.b.3.I02,0.00082
2025-09-01,4.A.1.b.3.I03,0.01430
2025-09-01,4.A.2.a.1.I01,0.00096
2025-09-01,4.A.2.a.1.I02,0.00331
2025-09-01,4.A.2.a.1.I03,0.00334
2025-09-01,4.A.2.a.1.I04,0.00260
2025-09-01,4.A.2.a.1.I06,0.00280
2025-09-01,4.A.2.a.1.I07,0.00941
2025-09-01,4.A.2.a.1.I08,0.00276
2025-09-01,4.A.2.a.1.I09,0.00045
2025-09-01,4.A.2.a.1.I10,0.00027
2025-09-01,4.A.2.a.2.I01,0.00276
2025-09-01,4.A.2.a.2.I03,0.00339
2025-09-01,4.A.2.a.2.I05,0.00009
2025-09-01,4.A.2.a.3.I01,0.00265
2025-09-01,4.A.2.a.4.I01,0.00020
2025-09-01,4.A.2.a.4.I02,0.00503
2025-09-01,4.A.2.a.4.I03,0.00049
2025-09-01,4.A.2.a.4.I04,0.00981
2025-09-01,4.A.2.a.4.I05,0.00052
2025-09-01,4.A.2.a.4.I06,0.00127
2025-09-01,4.A.2.a.4.I07,0.00058
2025-09-01,4.A.2.a.4.I08,0.00495
2025-09-01,4.A.2.a.4.I09,0.00037
2025-09-01,4.A.2.a.4.I10,0.00045
2025-09-01,4.A.2.a.4.I11,0.00435
2025-09-01,4.A.2.a.4.I12,0.00106
2025-09-01,4.A.2.b.1.I01,0.00334
2025-09-01,4.A.2.b.1.I02,0.00107
2025-09-01,4.A.2.b.1.I06,0.00108
2025-09-01,4.A.2.b.1.I07,0.13902
2025-09-01,4.A.2.b.1.I08,0.00098
2025-09-01,4.A.2.b.1.I10,0.00022
2025-09-01,4.A.2.b.1.I11,0.00100
2025-09-01,4.A.2.b.2.I01,0.00203
2025-09-01,4.A.2.b.2.I02,0.00526
2025-09-01,4.A.2.b.2.I03,0.00410
2025-09-01,4.A.2.b.2.I04,0.00106
2025-09-01,4.A.2.b.2.I06,0.00030
2025-09-01,4.A.2.b.2.I07,0.00182
2025-09-01,4.A.2.b.2.I09,0.00239
2025-09-01,4.A.2.b.2.I11,0.00074
2025-09-01,4.A.2.b.2.I12,0.04199
2025-09-01,4.A.2.b.2.I15,0.00858
2025-09-01,4.A.2.b.2.I18,0.03591
2025-09-01,4.A.2.b.2.I19,0.00018
2025-09-01,4.A.2.b.2.I21,0.00256
2025-09-01,4.A.2.b.2.I22,0.00501
2025-09-01,4.A.2.b.2.I23,0.00489
2025-09-01,4.A.2.b.2.I25,0.00313
2025-09-01,4.A.2.b.2.I26,0.00012
2025-09-01,4.A.2.b.2.I27,0.00162
2025-09-01,4.A.2.b.3.I01,0.00664
2025-09-01,4.A.2.b.4.I01,0.00218
2025-09-01,4.A.2.b.4.I03,0.00162
2025-09-01,4.A.2.b.5.I01,0.00135
2025-09-01,4.A.2.b.5.I02,0.00185
2025-09-01,4.A.2.b.5.I03,0.00207
2025-09-01,4.A.2.b.6.I01,0.00204
2025-09-01,4.A.2.b.6.I02,0.00546
2025-09-01,4.A.3.a.1.I01,0.00019
2025-09-01,4.A.3.a.1.I03,0.00043
2025-09-01,4.A.3.a.1.I08,0.00037
2025-09-01,4.A.3.a.1.I16,0.00017
2025-09-01,4.A.3.a.2.I03,0.00044
2025-09-01,4.A.3.a.2.I21,0.00031
2025-09-01,4.A.3.a.2.I46,0.00034
2025-09-01,4.A.3.b.1.I01,0.03088
2025-09-01,4.A.3.b.1.I02,0.00124
2025-09-01,4.A.3.b.1.I03,0.00780
2025-09-01,4.A.3.b.1.I04,0.03136
2025-09-01,4.A.3.b.1.I05,0.00352
2025-09-01,4.A.3.b.1.I06,0.00459
2025-09-01,4.A.3.b.6.I01,0.00840
2025-09-01,4.A.3.b.6.I03,0.00340
2025-09-01,4.A.3.b.6.I05,0.00062
2025-09-01,4.A.3.b.6.I06,0.01022
2025-09-01,4.A.3.b.6.I07,0.00330
2025-09-01,4.A.3.b.6.I08,0.00142
2025-09-01,4.A.3.b.6.I09,0.00335
2025-09-01,4.A.3.b.6.I10,0.00103
2025-09-01,4.A.3.b.6.I12,0.11027
2025-09-01,4.A.3.b.6.I13,0.01244
2025-09-01,4.A.3.b.6.I14,0.00535
2025-09-01,4.A.3.b.6.I15,0.00731
2025-09-01,4.A.3.b.6.I16,0.04530
2025-09-01,4.A.4.a.1.I01,0.02992
2025-09-01,4.A.4.a.1.I02,0.02089
2025-09-01,4.A.4.a.1.I03,0.01681
2025-09-01,4.A.4.a.1.I04,0.00745
2025-09-01,4.A.4.a.1.I05,0.00461
2025-09-01,4.A.4.a.2.I01,0.00067
2025-09-01,4.A.4.a.2.I02,0.00149
2025-09-01,4.A.4.a.2.I03,0.01806
2025-09-01,4.A.4.a.2.I04,0.00284
2025-09-01,4.A.4.a.2.I06,0.00188
2025-09-01,4.A.4.a.2.I08,0.00029
2025-09-01,4.A.4.a.2.I09,0.00524
2025-09-01,4.A.4.a.2.I11,0.00633
2025-09-01,4.A.4.a.2.I12,0.00024
2025-09-01,4.A.4.a.2.I13,0.00110
2025-09-01,4.A.4.a.3.I02,0.00501
2025-09-01,4.A.4.a.3.I03,0.00873
2025-09-01,4.A.4.a.4.I01,0.00260
2025-09-01,4.A.4.a.5.I01,0.00207
2025-09-01,4.A.4.a.5.I03,0.00092
2025-09-01,4.A.4.a.5.I04,0.00000
2025-09-01,4.A.4.a.5.I08,0.00381
2025-09-01,4.A.4.a.5.I10,0.00052
2025-09-01,4.A.4.a.6.I01,0.00055
2025-09-01,4.A.4.a.6.I02,0.00228
2025-09-01,4.A.4.a.6.I03,0.00361
2025-09-01,4.A.4.a.7.I01,0.00010
2025-09-01,4.A.4.a.7.I02,0.00214
2025-09-01,4.A.4.a.7.I03,0.00114
2025-09-01,4.A.4.a.8.I01,0.00000
2025-09-01,4.A.4.a.8.I02,0.00019
2025-09-01,4.A.4.a.8.I03,0.00143
2025-09-01,4.A.4.b.3.I01,0.00051
2025-09-01,4.A.4.b.3.I02,0.00597
2025-09-01,4.A.4.b.3.I04,0.00077
2025-09-01,4.A.4.b.3.I05,0.00074
2025-09-01,4.A.4.b.5.I01,0.00080
2025-09-01,4.A.4.b.5.I02,0.00011
2025-09-01,4.A.4.b.6.I01,0.00279
2025-09-01,4.A.4.b.6.I02,0.00565
2025-09-01,4.A.4.b.6.I04,0.00567
2025-09-01,4.A.4.b.6.I05,0.00909
2025-09-01,4.A.4.b.6.I06,0.00265
2025-09-01,4.A.4.b.6.I07,0.01613
2025-09-01,4.A.4.b.6.I08,0.00364
2025-09-01,4.A.4.b.6.I10,0.00280
2025-09-01,4.A.4.b.6.I11,0.00206
2025-09-01,4.A.4.c.1.I01,0.00827
2025-09-01,4.A.4.c.1.I03,0.00062
2025-09-01,4.A.4.c.1.I04,0.00031
2025-09-01,4.A.4.c.2.I01,0.00237
2025-09-01,4.A.4.c.3.I05,0.00080
2025-09-01,Other IWA,0.01608
2025-10-01,4.A.1.a.1.I01,0.00391
2025-10-01,4.A.1.a.1.I02,0.00348
2025-10-01,4.A.1.a.1.I03,0.00053
2025-10-01,4.A.1.a.1.I04,0.04468
2025-10-01,4.A.1.a.1.I05,0.00167
2025-10-01,4.A.1.a.1.I06,0.00065
2025-10-01,4.A.1.a.1.I07,0.01673
2025-10-01,4.A.1.a.1.I08,0.00081
2025-10-01,4.A.1.a.1.I09,0.00513
2025-10-01,4.A.1.a.1.I11,0.00033
2025-10-01,4.A.1.a.1.I12,0.00123
2025-10-01,4.A.1.a.1.I13,0.00014
2025-10-01,4.A.1.a.1.I14,0.00116
2025-10-01,4.A.1.a.1.I15,0.00086
2025-10-01,4.A.1.a.1.I16,0.00141
2025-10-01,4.A.1.a.1.I17,0.00299
2025-10-01,4.A.1.a.1.I18,0.01015
2025-10-01,4.A.1.a.1.I19,0.00471
2025-10-01,4.A.1.a.1.I20,0.00138
2025-10-01,4.A.1.a.1.I21,0.00058
2025-10-01,4.A.1.a.1.I23,0.00135
2025-10-01,4.A.1.a.2.I08,0.00035
2025-10-01,4.A.1.a.2.I10,0.00056
2025-10-01,4.A.1.b.1.I02,0.00061
2025-10-01,4.A.1.b.2.I09,0.00036
2025-10-01,4.A.1.b.3.I01,0.00075
2025-10-01,4.A.1.b.3.I02,0.00088
2025-10-01,4.A.1.b.3.I03,0.01375
2025-10-01,4.A.2.a.1.I01,0.00107
2025-10-01,4.A.2.a.1.I02,0.00311
2025-10-01,4.A.2.a.1.I03,0.00180
2025-10-01,4.A.2.a.1.I04,0.00260
2025-10-01,4.A.2.a.1.I06,0.00328
2025-10-01,4.A.2.a.1.I07,0.00673
2025-10-01,4.A.2.a.1.I08,0.00415
2025-10-01,4.A.2.a.1.I09,0.00013
2025-10-01,4.A.2.a.1.I10,0.00066
2025-10-01,4.A.2.a.2.I01,0.00219
2025-10-01,4.A.2.a.2.I03,0.00377
2025-10-01,4.A.2.a.2.I05,0.00007
2025-10-01,4.A.2.a.3.I01,0.00334
2025-10-01,4.A.2.a.4.I01,0.00061
2025-10-01,4.A.2.a.4.I02,0.00598
2025-10-01,4.A.2.a.4.I03,0.00039
2025-10-01,4.A.2.a.4.I04,0.00903
2025-10-01,4.A.2.a.4.I05,0.00115
2025-10-01,4.A.2.a.4.I06,0.00169
2025-10-01,4.A.2.a.4.I07,0.00152
2025-10-01,4.A.2.a.4.I08,0.00462
2025-10-01,4.A.2.a.4.I09,0.00017
2025-10-01,4.A.2.a.4.I10,0.00052
2025-10-01,4.A.2.a.4.I11,0.00389
2025-10-01,4.A.2.a.4.I12,0.00106
2025-10-01,4.A.2.b.1.I01,0.00438
2025-10-01,4.A.2.b.1.I02,0.00149
2025-10-01,4.A.2.b.1.I06,0.00047
2025-10-01,4.A.2.b.1.I07,0.12732
2025-10-01,4.A.2.b.1.I08,0.00101
2025-10-01,4.A.2.b.1.I10,0.00043
2025-10-01,4.A.2.b.1.I11,0.00126
2025-10-01,4.A.2.b.2.I01,0.00207
2025-10-01,4.A.2.b.2.I02,0.00388
2025-10-01,4.A.2.b.2.I03,0.00548
2025-10-01,4.A.2.b.2.I04,0.00024
2025-10-01,4.A.2.b.2.I06,0.00088
2025-10-01,4.A.2.b.2.I07,0.00150
2025-10-01,4.A.2.b.2.I09,0.00216
2025-10-01,4.A.2.b.2.I11,0.00150
2025-10-01,4.A.2.b.2.I12,0.04009
2025-10-01,4.A.2.b.2.I15,0.00972
2025-10-01,4.A.2.b.2.I18,0.03253
2025-10-01,4.A.2.b.2.I19,0.00058
2025-10-01,4.A.2.b.2.I21,0.00336
2025-10-01,4.A.2.b.2.I22,0.00588
2025-10-01,4.A.2.b.2.I23,0.00464
2025-10-01,4.A.2.b.2.I25,0.00268
2025-10-01,4.A.2.b.2.I26,0.00000
2025-10-01,4.A.2.b.2.I27,0.00161
