support,domain,iso3,country_name,income_level,margin,total_gap_pp,reference_profile_pp,country_specific_pp,identity_error_pp
Common female-male cells,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Overall exposure,2.2107577414676833,1.360588533404567,0.850169208063118,-1.7763568394002505e-15
Common female-male cells,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Substitution-only,-0.02521553500074214,-0.33756471017984835,0.31234917517910643,-2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),ESP,Spain,High income,Augmentation-only,-0.13839373167512647,-0.25255664017665264,0.11416290850152604,1.249000902703301e-16
Common female-male cells,Occupation (ISCO-2),ESP,Spain,High income,Overall exposure,1.3850540949473886,0.5861842072072498,0.7988698877401365,2.3314683517128287e-15
Common female-male cells,Occupation (ISCO-2),ESP,Spain,High income,Substitution-only,3.153648127836843,2.1414598184722515,1.012188309364592,-6.661338147750939e-16
Common female-male cells,Occupation (ISCO-2),FIN,Finland,High income,Augmentation-only,-0.389718009770105,-0.5568252825951365,0.16710727282503116,3.608224830031759e-16
Common female-male cells,Occupation (ISCO-2),FIN,Finland,High income,Overall exposure,-4.084005084490743,-2.896081370382466,-1.1879237141082768,2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),FIN,Finland,High income,Substitution-only,-0.6598194289929655,-0.18839696292347313,-0.4714224660694912,-1.2212453270876722e-15
Common female-male cells,Occupation (ISCO-2),FRA,France,High income,Augmentation-only,-0.39460314612784075,-0.5897519345722554,0.19514878844441483,-1.942890293094024e-16
Common female-male cells,Occupation (ISCO-2),FRA,France,High income,Overall exposure,-0.14566485226792736,-0.08970839134851982,-0.05595646091940876,1.2212453270876722e-15
Common female-male cells,Occupation (ISCO-2),FRA,France,High income,Substitution-only,2.8137081730347884,2.306818116006183,0.5068900570286023,2.886579864025407e-15
Common female-male cells,Occupation (ISCO-2),GBR,United Kingdom,High income,Augmentation-only,-0.33457171557893345,-0.4934608440184949,0.1588891284395611,3.3306690738754696e-16
Common female-male cells,Occupation (ISCO-2),GBR,United Kingdom,High income,Overall exposure,-1.3667370540374486,-1.5616392286517604,0.19490217461431125,5.551115123125783e-16
Common female-male cells,Occupation (ISCO-2),GBR,United Kingdom,High income,Substitution-only,1.2190116656596537,0.9299059876265419,0.2891056780331114,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Augmentation-only,-0.20375020617507453,-0.5614470985408487,0.3576968923657739,2.7755575615628914e-16
Common female-male cells,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Overall exposure,3.6030296800561126,2.6390821926408146,0.963947487415298,0
Common female-male cells,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Substitution-only,2.881313372356442,2.9311583524489864,-0.04984498009254491,6.800116025829084e-16
Common female-male cells,Occupation (ISCO-2),GRC,Greece,High income,Augmentation-only,-0.23334728260037987,-0.10146667555785105,-0.13188060704252882,0
Common female-male cells,Occupation (ISCO-2),GRC,Greece,High income,Overall exposure,2.234021665288926,1.6019959443692267,0.6320257209197003,-9.992007221626409e-16
Common female-male cells,Occupation (ISCO-2),GRC,Greece,High income,Substitution-only,3.6150963037544606,2.2643251308381327,1.3507711729163248,3.1086244689504383e-15
Common female-male cells,Occupation (ISCO-2),GTM,Guatemala,Upper middle income,Augmentation-only,-0.36224837263391596,-0.4350410480583517,0.07279267542443575,-1.3877787807814457e-17
Common female-male cells,Occupation (ISCO-2),GTM,Guatemala,Upper middle income,Overall exposure,5.800171352575672,3.2672397566943667,2.532931595881308,-2.220446049250313e-15
Common female-male cells,Occupation (ISCO-2),GTM,Guatemala,Upper middle income,Substitution-only,4.714687880873425,4.196085042598956,0.5186028382744668,2.1094237467877974e-15
Common female-male cells,Occupation (ISCO-2),HND,Honduras,Lower middle income,Augmentation-only,-0.6319179808682601,-0.6100144426780694,-0.021903538190190763,1.0408340855860843e-17
Common female-male cells,Occupation (ISCO-2),HND,Honduras,Lower middle income,Overall exposure,5.063676829362453,2.4356925345295117,2.6279842948329435,-2.6645352591003757e-15
Common female-male cells,Occupation (ISCO-2),HND,Honduras,Lower middle income,Substitution-only,4.113385401110815,4.158950073774925,-0.04556467266411053,6.245004513516506e-16
Common female-male cells,Occupation (ISCO-2),HRV,Croatia,High income,Augmentation-only,0.12687608952770488,-0.24116464425688083,0.3680407337845864,-7.216449660063518e-16
Common female-male cells,Occupation (ISCO-2),HRV,Croatia,High income,Overall exposure,1.8237687226440127,0.34364506728051203,1.480123655363497,3.552713678800501e-15
Common female-male cells,Occupation (ISCO-2),HRV,Croatia,High income,Substitution-only,2.7481271952744017,1.6576432296852954,1.0904839655891068,-4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),HUN,Hungary,High income,Augmentation-only,-0.21082447834743903,-0.24201222095829641,0.031187742610857293,9.020562075079397e-17
Common female-male cells,Occupation (ISCO-2),HUN,Hungary,High income,Overall exposure,2.9941640469440407,2.376761548446855,0.6174024984971848,7.771561172376096e-16
Common female-male cells,Occupation (ISCO-2),HUN,Hungary,High income,Substitution-only,3.495020789992414,2.7887362129235207,0.7062845770688972,-3.9968028886505635e-15
Common female-male cells,Occupation (ISCO-2),IDN,Indonesia,Upper middle income,Augmentation-only,-0.05447647625606786,-0.04193923128510047,-0.012537244970967282,-1.0408340855860843e-16
Common female-male cells,Occupation (ISCO-2),IDN,Indonesia,Upper middle income,Overall exposure,1.9595319199054986,1.0188282786865352,0.9407036412189625,7.771561172376096e-16
Common female-male cells,Occupation (ISCO-2),IDN,Indonesia,Upper middle income,Substitution-only,0.6485627602490122,0.9650393615902166,-0.3164766013412043,-1.6653345369377348e-16
Common female-male cells,Occupation (ISCO-2),IND,India,Lower middle income,Augmentation-only,0.564348178621578,0.3396915006944886,0.2246566779270894,2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),IND,India,Lower middle income,Overall exposure,-2.3819373542642333,-2.4837560986628717,0.1018187443986373,1.1657341758564144e-15
Common female-male cells,Occupation (ISCO-2),IND,India,Lower middle income,Substitution-only,-3.5379426216993615,-2.8022922718121785,-0.7356503498871834,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),IRL,Ireland,High income,Augmentation-only,-0.4425861886413963,-0.5621126450347486,0.11952645639335228,-4.163336342344337e-17
Common female-male cells,Occupation (ISCO-2),IRL,Ireland,High income,Overall exposure,-1.61892825444504,-1.30211544070485,-0.31681281374018877,-1.2212453270876722e-15
Common female-male cells,Occupation (ISCO-2),IRL,Ireland,High income,Substitution-only,1.6882896993905367,1.4983232916856315,0.1899664077049063,-1.0547118733938987e-15
Common female-male cells,Occupation (ISCO-2),IRN,"Iran, Islamic Rep.",Upper middle income,Augmentation-only,0.4094124840832338,1.132799727028454,-0.7233872429452203,1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),IRN,"Iran, Islamic Rep.",Upper middle income,Overall exposure,-0.5457337659836046,-0.6041239337664165,0.058390167782810094,1.824929096727601e-15
Common female-male cells,Occupation (ISCO-2),IRN,"Iran, Islamic Rep.",Upper middle income,Substitution-only,-3.1830334731136807,-3.1937333202868254,0.010699847173144792,-3.122502256758253e-17
Common female-male cells,Occupation (ISCO-2),IRQ,Iraq,Upper middle income,Augmentation-only,-0.03830483633852148,1.5843982847326463,-1.6227031210711675,-2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),IRQ,Iraq,Upper middle income,Overall exposure,1.619339852512216,-0.33992075022095003,1.9592606027331632,2.886579864025407e-15
Common female-male cells,Occupation (ISCO-2),IRQ,Iraq,Upper middle income,Substitution-only,-1.8631071496794565,-3.530892872107826,1.6677857224283705,-8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),ISR,Israel,High income,Augmentation-only,-0.14188290256405198,-0.24733420705490655,0.10545130449085453,4.163336342344337e-17
Common female-male cells,Occupation (ISCO-2),ISR,Israel,High income,Overall exposure,-1.8799133155528212,-1.704939671450487,-0.17497364410233393,-2.498001805406602e-16
Common female-male cells,Occupation (ISCO-2),ISR,Israel,High income,Substitution-only,-0.07560375355475948,-0.09026835881413105,0.014664605259371417,1.457167719820518e-16
Common female-male cells,Occupation (ISCO-2),ITA,Italy,High income,Augmentation-only,-0.14477199169427746,-0.2513735627281004,0.10660157103382306,-1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),ITA,Italy,High income,Overall exposure,0.8496702182140494,1.3254803012320153,-0.47581008301796884,2.942091015256665e-15
Common female-male cells,Occupation (ISCO-2),ITA,Italy,High income,Substitution-only,3.603896868583263,2.7963134893751973,0.8075833792080673,-1.7763568394002505e-15
Common female-male cells,Occupation (ISCO-2),JOR,Jordan,Lower middle income,Augmentation-only,1.079804130954458,0.3700847002184964,0.7097194307359611,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),JOR,Jordan,Lower middle income,Overall exposure,-0.6627189013916,-0.6649155921722374,0.0021966907806382392,-7.9450335199737765e-16
Common female-male cells,Occupation (ISCO-2),JOR,Jordan,Lower middle income,Substitution-only,0.8459927060989669,1.003890763256078,-0.15789805715711105,-8.326672684688674e-17
Common female-male cells,Occupation (ISCO-2),JPN,Japan,High income,Augmentation-only,-0.144968612139196,-0.4147471072802009,0.26977849514100494,0
Common female-male cells,Occupation (ISCO-2),JPN,Japan,High income,Overall exposure,-2.85847518149635,-0.0033180177623254314,-2.8551571637340203,-3.9968028886505635e-15
Common female-male cells,Occupation (ISCO-2),JPN,Japan,High income,Substitution-only,1.1102090689755026,1.764088138146136,-0.6538790691706362,2.886579864025407e-15
Common female-male cells,Occupation (ISCO-2),KEN,Kenya,Lower middle income,Augmentation-only,0.24896727639263985,0.21107699298659405,0.037890283406045784,2.0816681711721685e-17
Common female-male cells,Occupation (ISCO-2),KEN,Kenya,Lower middle income,Overall exposure,-0.2307117249593751,-0.601792987636153,0.37108126267677766,2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),KEN,Kenya,Lower middle income,Substitution-only,-1.4739588785911137,-1.4032353098932546,-0.07072356869785851,-6.106226635438361e-16
Common female-male cells,Occupation (ISCO-2),KGZ,Kyrgyz Republic,Lower middle income,Augmentation-only,0.6629509997720514,0.6105027973177196,0.05244820245433169,1.0408340855860843e-16
Common female-male cells,Occupation (ISCO-2),KGZ,Kyrgyz Republic,Lower middle income,Overall exposure,3.581366053870575,-0.011434748649875814,3.5928008025204523,-1.3322676295501878e-15
Common female-male cells,Occupation (ISCO-2),KGZ,Kyrgyz Republic,Lower middle income,Substitution-only,0.45334384505146286,-1.3516349050487388,1.8049787501002013,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),KHM,Cambodia,Lower middle income,Augmentation-only,0.07600823632280902,-0.043173429010277306,0.11918166533308637,-4.163336342344337e-17
Common female-male cells,Occupation (ISCO-2),KHM,Cambodia,Lower middle income,Overall exposure,5.3090060840613535,4.082110234138034,1.2268958499233198,-6.661338147750939e-16
Common female-male cells,Occupation (ISCO-2),KHM,Cambodia,Lower middle income,Substitution-only,2.7087084910903663,2.9073409542544106,-0.19863246316404265,-1.7208456881689926e-15
Common female-male cells,Occupation (ISCO-2),LAO,Lao PDR,Lower middle income,Augmentation-only,-0.10069321455236255,-0.19940703584181285,0.09871382128945029,1.3877787807814457e-17
Common female-male cells,Occupation (ISCO-2),LAO,Lao PDR,Lower middle income,Overall exposure,2.3340761778730004,1.4405286466879526,0.8935475311850458,1.9984014443252818e-15
Common female-male cells,Occupation (ISCO-2),LAO,Lao PDR,Lower middle income,Substitution-only,1.5179921199803748,1.4982671038501083,0.019725016130267337,-8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),LKA,Sri Lanka,Lower middle income,Augmentation-only,0.38629218547817873,0.11083645467372244,0.2754557308044564,-1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),LKA,Sri Lanka,Lower middle income,Overall exposure,3.64712906694011,1.472980470380874,2.174148596559236,0
Common female-male cells,Occupation (ISCO-2),LKA,Sri Lanka,Lower middle income,Substitution-only,1.874895190289541,1.4570663460043831,0.41782884428515904,-1.1657341758564144e-15
Common female-male cells,Occupation (ISCO-2),MDG,Madagascar,Low income,Augmentation-only,-0.010601904836964923,-0.06192170022843878,0.05131979539147383,2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),MDG,Madagascar,Low income,Overall exposure,1.2683088839140235,1.276981222856644,-0.008672338942621094,6.661338147750939e-16
Common female-male cells,Occupation (ISCO-2),MDG,Madagascar,Low income,Substitution-only,1.1904450009532639,1.0565663331681547,0.13387866778510893,2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),MEX,Mexico,Upper middle income,Augmentation-only,-0.15299513510102003,-0.2600881694861078,0.10709303438508763,1.3877787807814457e-16
Common female-male cells,Occupation (ISCO-2),MEX,Mexico,Upper middle income,Overall exposure,4.132692215008361,2.7659199914033796,1.366772223604978,3.3306690738754696e-15
Common female-male cells,Occupation (ISCO-2),MEX,Mexico,Upper middle income,Substitution-only,3.974958662238948,3.099141615994051,0.8758170462448984,-1.1102230246251565e-15
Common female-male cells,Occupation (ISCO-2),MLI,Mali,Low income,Augmentation-only,-0.01241367280133429,-0.36061182896274724,0.3481981561614129,5.551115123125783e-17
Common female-male cells,Occupation (ISCO-2),MLI,Mali,Low income,Overall exposure,1.6688830706954485,2.0569126400474893,-0.38802956935204036,-4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),MLI,Mali,Low income,Substitution-only,1.4544566435565927,2.5943578193670738,-1.1399011758104818,6.661338147750939e-16
Common female-male cells,Occupation (ISCO-2),MMR,Myanmar,Lower middle income,Augmentation-only,0.11842198695179833,-0.23728884289008315,0.35571082984188157,-1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),MMR,Myanmar,Lower middle income,Overall exposure,5.537679459511319,4.0190353042253975,1.5186441552859224,-1.3322676295501878e-15
Common female-male cells,Occupation (ISCO-2),MMR,Myanmar,Lower middle income,Substitution-only,4.0994953901918025,3.644643097491218,0.4548522927005837,7.771561172376096e-16
Common female-male cells,Occupation (ISCO-2),MOZ,Mozambique,Low income,Augmentation-only,-0.0499792492961359,-0.36817897709725494,0.3181997278011191,-5.551115123125783e-17
Common female-male cells,Occupation (ISCO-2),MOZ,Mozambique,Low income,Overall exposure,3.124501300101944,4.008216970262106,-0.8837156701601717,9.658940314238862e-15
Common female-male cells,Occupation (ISCO-2),MOZ,Mozambique,Low income,Substitution-only,3.046939484974852,4.265535037694804,-1.2185955527199532,1.5543122344752192e-15
Common female-male cells,Occupation (ISCO-2),MWI,Malawi,Low income,Augmentation-only,0.009299877809241923,-0.22662085072023014,0.23592072852947207,0
Common female-male cells,Occupation (ISCO-2),MWI,Malawi,Low income,Overall exposure,1.4662051482838896,1.5228450807958347,-0.0566399325119441,-9.992007221626409e-16
Common female-male cells,Occupation (ISCO-2),MWI,Malawi,Low income,Substitution-only,1.1082857438328342,1.639523124682311,-0.5312373808494774,5.551115123125783e-16
Common female-male cells,Occupation (ISCO-2),NGA,Nigeria,Lower middle income,Augmentation-only,-0.48574205052843983,-0.7750449321840233,0.28930288165558327,1.6653345369377348e-16
Common female-male cells,Occupation (ISCO-2),NGA,Nigeria,Lower middle income,Overall exposure,5.550031522176549,4.320805296928594,1.2292262252479578,-2.6645352591003757e-15
Common female-male cells,Occupation (ISCO-2),NGA,Nigeria,Lower middle income,Substitution-only,4.693443339221907,5.503667322956344,-0.8102239837344384,7.771561172376096e-16
Common female-male cells,Occupation (ISCO-2),NLD,Netherlands,High income,Augmentation-only,-0.8097134834107496,-0.789738075551246,-0.019975407859503146,-4.3368086899420177e-16
Common female-male cells,Occupation (ISCO-2),NLD,Netherlands,High income,Overall exposure,-4.471516749221317,-3.724206766709054,-0.747309982512264,8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),NLD,Netherlands,High income,Substitution-only,0.42737636021952635,0.41001679198235874,0.017359568237167694,-8.326672684688674e-17
Common female-male cells,Occupation (ISCO-2),NOR,Norway,High income,Augmentation-only,-0.044576977320901566,-0.2515495061976535,0.2069725288767518,1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),NOR,Norway,High income,Overall exposure,-5.481780412568399,-4.212930137788208,-1.268850274780192,8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),NOR,Norway,High income,Substitution-only,-1.6194508512236605,-1.3801227550508328,-0.239328096172827,-6.938893903907228e-16
Common female-male cells,Occupation (ISCO-2),PAK,Pakistan,Lower middle income,Augmentation-only,0.5786032332044123,0.9931447181555427,-0.41454148495113,-3.885780586188048e-16
Common female-male cells,Occupation (ISCO-2),PAK,Pakistan,Lower middle income,Overall exposure,-3.7464717612909397,-4.614038043413826,0.8675662821228863,1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),PAK,Pakistan,Lower middle income,Substitution-only,-5.0431535194295,-6.21314430836597,1.1699907889364691,1.1102230246251565e-15
Common female-male cells,Occupation (ISCO-2),PER,Peru,Upper middle income,Augmentation-only,-0.5077639715785471,-0.3767162601822553,-0.13104771139629187,2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),PER,Peru,Upper middle income,Overall exposure,0.4007122771108723,0.0799859336577532,0.3207263434531159,3.219646771412954e-15
Common female-male cells,Occupation (ISCO-2),PER,Peru,Upper middle income,Substitution-only,1.5744654222567276,1.5539612628865824,0.02050415937014409,1.0685896612017132e-15
Common female-male cells,Occupation (ISCO-2),PHL,Philippines,Lower middle income,Augmentation-only,-0.2831960263065833,-0.17110454712934686,-0.11209147917723623,-2.0816681711721685e-16
Common female-male cells,Occupation (ISCO-2),PHL,Philippines,Lower middle income,Overall exposure,6.405117820747663,4.181703353341514,2.223414467406152,-2.6645352591003757e-15
Common female-male cells,Occupation (ISCO-2),PHL,Philippines,Lower middle income,Substitution-only,4.363097507631382,3.620491437474828,0.7426060701565566,-2.3314683517128287e-15
Common female-male cells,Occupation (ISCO-2),PNG,Papua New Guinea,Lower middle income,Augmentation-only,0.018020183910872706,-0.4001514371498008,0.4181716210606735,0
Common female-male cells,Occupation (ISCO-2),PNG,Papua New Guinea,Lower middle income,Overall exposure,2.4716179561940512,2.4719148287408435,-2.968725467918931e-4,-3.3306690738754696e-16
Common female-male cells,Occupation (ISCO-2),PNG,Papua New Guinea,Lower middle income,Substitution-only,2.3988779545652705,2.965901982832389,-0.5670240282671173,-1.1102230246251565e-15
Common female-male cells,Occupation (ISCO-2),POL,Poland,High income,Augmentation-only,0.11034993540689476,-0.007597450710003947,0.11794738611689877,-5.551115123125783e-17
Common female-male cells,Occupation (ISCO-2),POL,Poland,High income,Overall exposure,1.4911733665507694,1.154969404100155,0.33620396245061557,-1.2212453270876722e-15
Common female-male cells,Occupation (ISCO-2),POL,Poland,High income,Substitution-only,1.940602509493204,1.4057285711911893,0.5348739383020167,-1.9984014443252818e-15
Common female-male cells,Occupation (ISCO-2),PRT,Portugal,High income,Augmentation-only,-0.3970799728355033,-0.4422883578389603,0.04520838500345709,-6.245004513516506e-17
Common female-male cells,Occupation (ISCO-2),PRT,Portugal,High income,Overall exposure,0.48381115157572885,-0.41152822819142887,0.8953393797671577,0
Common female-male cells,Occupation (ISCO-2),PRT,Portugal,High income,Substitution-only,3.402743224540086,2.258682210812645,1.1440610137274412,0
Common female-male cells,Occupation (ISCO-2),ROU,Romania,High income,Augmentation-only,0.23012780965501525,0.1365648561582312,0.09356295349678434,-2.7755575615628914e-16
Common female-male cells,Occupation (ISCO-2),ROU,Romania,High income,Overall exposure,4.436539213895143,2.95043599320755,1.4861032206875928,2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),ROU,Romania,High income,Substitution-only,2.185499133240395,1.8337049774889624,0.35179415575143647,-4.107825191113079e-15
Common female-male cells,Occupation (ISCO-2),RUS,Russian Federation,High income,Augmentation-only,0.08474069806670323,0.09315595080516681,-0.008415252738463486,-9.367506770274758e-17
Common female-male cells,Occupation (ISCO-2),RUS,Russian Federation,High income,Overall exposure,0.720781388974151,-0.18572352497942468,0.906504913953585,-9.325873406851315e-15
Common female-male cells,Occupation (ISCO-2),RUS,Russian Federation,High income,Substitution-only,-0.4170454168592854,-0.46222557740751846,0.04518016054823243,6.106226635438361e-16
Common female-male cells,Occupation (ISCO-2),RWA,Rwanda,Low income,Augmentation-only,-0.15753391691753685,-0.10141105068738313,-0.056122866230153695,-2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),RWA,Rwanda,Low income,Overall exposure,0.9174192510425089,-0.010926903139214801,0.9283461541817233,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),RWA,Rwanda,Low income,Substitution-only,0.1656164828537864,0.40272290079194123,-0.23710641793815457,-2.498001805406602e-16
Common female-male cells,Occupation (ISCO-2),SDN,Sudan,Low income,Augmentation-only,0.12150752011422777,0.9809568084527537,-0.8594492883385257,-1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),SDN,Sudan,Low income,Overall exposure,-1.1207186424505236,-1.921044244444257,0.8003256019937336,-1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),SDN,Sudan,Low income,Substitution-only,-1.762932194295162,-3.259718641984046,1.496786447688883,8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),SEN,Senegal,Lower middle income,Augmentation-only,-0.2935848188324277,-0.20134437701646285,-0.09224044181596487,1.3877787807814457e-17
Common female-male cells,Occupation (ISCO-2),SEN,Senegal,Lower middle income,Overall exposure,0.3329527194974992,1.3004204000766437,-0.9674676805791422,-2.220446049250313e-15
Common female-male cells,Occupation (ISCO-2),SEN,Senegal,Lower middle income,Substitution-only,0.9983897284334442,3.070186287722779,-2.0717965592893353,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),SGP,Singapore,High income,Augmentation-only,-0.766940446588742,-0.8106430158142078,0.043702569225465754,2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),SGP,Singapore,High income,Overall exposure,3.0485660093576565,3.0349376486982065,0.013628360659447489,2.5673907444456745e-15
Common female-male cells,Occupation (ISCO-2),SGP,Singapore,High income,Substitution-only,5.705362880020648,4.699015225151601,1.0063476548690518,-3.9968028886505635e-15
Common female-male cells,Occupation (ISCO-2),SLE,Sierra Leone,Low income,Augmentation-only,-0.2687624287857596,-0.7061746306577841,0.4374122018720244,5.551115123125783e-17
Common female-male cells,Occupation (ISCO-2),SLE,Sierra Leone,Low income,Overall exposure,2.8237484505216544,2.476397463377106,0.3473509871445477,6.661338147750939e-16
Common female-male cells,Occupation (ISCO-2),SLE,Sierra Leone,Low income,Substitution-only,2.4116073287666078,3.4291541534408765,-1.0175468246742683,-4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),SLV,El Salvador,Upper middle income,Augmentation-only,-0.37007933233764245,-0.5155680683247779,0.1454887359871352,2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),SLV,El Salvador,Upper middle income,Overall exposure,5.959614763472241,2.595434738916044,3.3641800245561964,8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),SLV,El Salvador,Upper middle income,Substitution-only,4.828306674299934,3.9550772935632286,0.873229380736705,1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),SOM,"Somalia, Fed. Rep.",Low income,Augmentation-only,-0.11239156754786342,-0.36867700238902656,0.25628543484116323,-5.551115123125783e-17
Common female-male cells,Occupation (ISCO-2),SOM,"Somalia, Fed. Rep.",Low income,Overall exposure,0.5143787842325778,1.307440281714757,-0.7930614974821777,-1.5543122344752192e-15
Common female-male cells,Occupation (ISCO-2),SOM,"Somalia, Fed. Rep.",Low income,Substitution-only,0.4378704651368447,1.8418928512227188,-1.4040223860858743,0
Common female-male cells,Occupation (ISCO-2),SRB,Serbia,Upper middle income,Augmentation-only,0.021373322695457674,-0.06090344882984439,0.08227677152530206,0
Common female-male cells,Occupation (ISCO-2),SRB,Serbia,Upper middle income,Overall exposure,2.264721462521388,0.8529003140509114,1.4118211484704766,0
Common female-male cells,Occupation (ISCO-2),SRB,Serbia,Upper middle income,Substitution-only,2.2816869499925714,1.3858741368745664,0.8958128131180034,1.5543122344752192e-15
Common female-male cells,Occupation (ISCO-2),SVK,Slovak Republic,High income,Augmentation-only,0.13093263057593849,-0.3275727383930058,0.45850536896894434,0
Common female-male cells,Occupation (ISCO-2),SVK,Slovak Republic,High income,Overall exposure,3.321766422600111,2.3010407043705827,1.0207257182295255,2.886579864025407e-15
Common female-male cells,Occupation (ISCO-2),SVK,Slovak Republic,High income,Substitution-only,4.154082947744473,3.264068957764008,0.8900139899804672,-2.3314683517128287e-15
Common female-male cells,Occupation (ISCO-2),SWE,Sweden,High income,Augmentation-only,0.47087597604225107,-0.17250163758949907,0.6433776136317506,-4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),SWE,Sweden,High income,Overall exposure,-4.215990563031256,-3.1638622094169353,-1.052128353614319,-1.7763568394002505e-15
Common female-male cells,Occupation (ISCO-2),SWE,Sweden,High income,Substitution-only,-1.8344158304600315,-1.1402349146892916,-0.6941809157707395,-4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),TGO,Togo,Low income,Augmentation-only,-0.9474867615071473,-0.8807139269499212,-0.06677283455722596,-8.326672684688674e-17
Common female-male cells,Occupation (ISCO-2),TGO,Togo,Low income,Overall exposure,3.6201552491921527,3.931745743083134,-0.3115904938909779,-3.3306690738754696e-15
Common female-male cells,Occupation (ISCO-2),TGO,Togo,Low income,Substitution-only,3.260520646391738,5.083502655045453,-1.8229820086537152,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),THA,Thailand,Upper middle income,Augmentation-only,0.0017140656887057694,-0.2139628427846772,0.215676908473383,-2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),THA,Thailand,Upper middle income,Overall exposure,4.298493213967333,3.225082441812582,1.0734107721547528,-1.5543122344752192e-15
Common female-male cells,Occupation (ISCO-2),THA,Thailand,Upper middle income,Substitution-only,3.6880469019064606,3.1374954122878322,0.5505514896186294,-1.1102230246251565e-15
Common female-male cells,Occupation (ISCO-2),TUN,Tunisia,Lower middle income,Augmentation-only,0.2963011686689752,-0.060165085747997823,0.3564662544169729,1.6653345369377348e-16
Common female-male cells,Occupation (ISCO-2),TUN,Tunisia,Lower middle income,Overall exposure,6.102692593149348,3.3227014587647306,2.779991134384616,8.881784197001252e-16
Common female-male cells,Occupation (ISCO-2),TUN,Tunisia,Lower middle income,Substitution-only,4.574932876092149,3.487819415824405,1.087113460267743,4.440892098500626e-16
Common female-male cells,Occupation (ISCO-2),TUR,Turkiye,Upper middle income,Augmentation-only,0.25992542752969894,0.13714282564561076,0.12278260188408816,2.7755575615628914e-17
Common female-male cells,Occupation (ISCO-2),TUR,Turkiye,Upper middle income,Overall exposure,-1.203034355594254,-1.6243721621261396,0.42133780653188446,1.1102230246251565e-15
Common female-male cells,Occupation (ISCO-2),TUR,Turkiye,Upper middle income,Substitution-only,-0.4065228341175291,-0.7473256619879487,0.34080282787041905,5.551115123125783e-16
Common female-male cells,Occupation (ISCO-2),TZA,Tanzania,Lower middle income,Augmentation-only,0.013323851547721609,0.0014442859429653343,0.011879565604756278,-3.469446951953614e-18
Common female-male cells,Occupation (ISCO-2),TZA,Tanzania,Lower middle income,Overall exposure,-0.5878178839218395,-0.3172341235415872,-0.27058376038025256,2.220446049250313e-16
Common female-male cells,Occupation (ISCO-2),TZA,Tanzania,Lower middle income,Substitution-only,-0.3786377905227781,-0.07037071114590843,-0.3082670793768697,5.551115123125783e-17
Common female-male cells,Occupation (ISCO-2),UGA,Uganda,Low income,Augmentation-only,-0.15892764928002714,-0.39875069303932636,0.23982304375929933,-1.1102230246251565e-16
Common female-male cells,Occupation (ISCO-2),UGA,Uganda,Low income,Overall exposure,2.203945372319935,2.7516774999266325,-0.5477321276066979,3.3306690738754696e-16
